isRaceOn,timestampMS,engineMaxRpm,engineIdleRpm,currentEngineRpm,accelerationX,accelerationY,accelerationZ,velocityX,velocityY,velocityZ,angularVelocityX,angularVelocityY,angularVelocityZ,yaw,pitch,roll,normalizedSuspensionTravelFrontLeft,normalizedSuspensionTravelFrontRight,normalizedSuspensionTravelRearLeft,normalizedSuspensionTravelRearRight,tireSlipRatioFrontLeft,tireSlipRatioFrontRight,tireSlipRatioRearLeft,tireSlipRatioRearRight,wheelRotationSpeedFrontLeft,wheelRotationSpeedFrontRight,wheelRotationSpeedRearLeft,wheelRotationSpeedRearRight,wheelOnRumbleStripFrontLeft,wheelOnRumbleStripFrontRight,wheelOnRumbleStripRearLeft,wheelOnRumbleStripRearRight,wheelInPuddleDepthFrontLeft,wheelInPuddleDepthFrontRight,wheelInPuddleDepthRearLeft,wheelInPuddleDepthRearRight,surfaceRumbleFrontLeft,surfaceRumbleFrontRight,surfaceRumbleRearLeft,surfaceRumbleRearRight,tireSlipAngleFrontLeft,tireSlipAngleFrontRight,tireSlipAngleRearLeft,tireSlipAngleRearRight,tireCombinedSlipFrontLeft,tireCombinedSlipFrontRight,tireCombinedSlipRearLeft,tireCombinedSlipRearRight,suspensionTravelMetersFrontLeft,suspensionTravelMetersFrontRight,suspensionTravelMetersRearLeft,suspensionTravelMetersRearRight,carOrdinal,carClass,carPerformanceIndex,drivetrainType,numCylinders,positionX,positionY,positionZ,speed,power,torque,tireTempFrontLeft,tireTempFrontRight,tireTempRearLeft,tireTempRearRight,boost,fuel,distanceTraveled,bestLap,lastLap,currentLap,currentRaceTime,lapNumber,racePosition,accel,brake,clutch,handBrake,gear,steer,normalizedDrivingLine
1,600416203,7999.9951171875,799.99951171875,5527.23046875,0.852339506149292,0.07702380418777466,2.0304994583129883,1.0826399326324463,-0.08365565538406372,28.56717300415039,-0.0007535386830568314,1.0081804990768433,0.0613233707845211,3.0222036838531494,-0.023556018248200417,-0.00844456534832716,0.5970584154129028,0.5954899787902832,0.5342256426811218,0.5206593871116638,-0.032175078988075256,-0.03185739368200302,0.049584902822971344,0.1556152105331421,89.74297332763672,84.31936645507812,82.57406616210938,79.236083984375,0,0,0,0,0,0,0,0,0,0,0,0,1.3091213703155518,1.5401434898376465,0.04459180310368538,0.06306390464305878,1.3095166683197021,1.5404729843139648,0.06668651849031448,0.16790816187858582,0.004266083240509033,0.004134774208068848,0.007357090711593628,0.006464578211307526,2409,7,944,1,6,-243.946533203125,15.314237594604492,-820.0132446289062,28.587800979614258,117545.0078125,202.92901611328125,121.41728973388672,123.27961730957031,233.18167114257812,233.18167114257812,3.129483222961426,0.9979397058486938,58.94428634643555,0,0,3.084049940109253,4.132960796356201,0,1,109,0,0,0,1,-127,37
1,600416703,7999.9951171875,799.99951171875,6068.55029296875,8.192635536193848,-0.07531842589378357,4.382892608642578,-2.195085048675537,-0.1453283429145813,29.57359504699707,-0.02683451771736145,0.06801670044660568,0.025532569736242294,-2.938340425491333,-0.025158420205116272,-0.011010047048330307,0.6392374038696289,0.5273962616920471,0.6031938791275024,0.4834744334220886,-0.0014012494357302785,-0.008775620721280575,0.35426270961761475,0.46022993326187134,91.46177673339844,91.01012420654297,86.78191375732422,88.11885833740234,0,0,0,0,0,0,0,0,0,0,0,0,0.2869740128517151,0.2883763015270233,0.6797970533370972,0.6614286303520203,0.2869774401187897,0.2885097861289978,0.7665677666664124,0.8057911992073059,0.007797271013259888,-0.0015659742057323456,0.011894449591636658,0.004018209874629974,2409,7,944,1,6,-244.45596313476562,15.638265609741211,-834.46630859375,29.655303955078125,195701.71875,307.9081115722656,122.16664123535156,123.9359130859375,227.05740356445312,227.05740356445312,4.708157539367676,0.9978175163269043,73.33811950683594,0,0,3.5840096473693848,4.632920265197754,0,1,149,0,0,0,1,0,73
1,600417218,7999.9951171875,799.99951171875,6759.87744140625,0.6392877101898193,-0.17976418137550354,8.888433456420898,0.005536079406738281,-0.24844253063201904,33.01616668701172,-0.010699132457375526,-0.0004135252092964947,-0.019116871058940887,-2.921032190322876,-0.026671195402741432,-0.020539503544569016,0.5440977811813354,0.5169140696525574,0.6250174641609192,0.6188735961914062,-0.008632379584014416,-0.008993111550807953,0.44987615942955017,0.43196767568588257,101.60311889648438,101.59960174560547,98.17530059814453,97.8966064453125,0,0,0,0,0,0,0,0,0,0,0,0,-0.002561976434662938,0.0027980664744973183,-0.010209399275481701,0.010000857524573803,0.00900453794747591,0.009418345056474209,0.44999200105667114,0.4320834279060364,-0.0001677386462688446,-0.0024435333907604218,0.013330206274986267,0.012926004827022552,2409,7,944,1,6,-247.65736389160156,15.974430084228516,-850.2197875976562,33.01710510253906,444325,627.7482299804688,122.38746643066406,124.07996368408203,220.31204223632812,220.31204223632812,9.988625526428223,0.9975595474243164,89.48441314697266,0,0,4.100663661956787,5.149574279785156,0,1,255,0,0,0,1,0,69
1,600417734,7999.9951171875,799.99951171875,5872.3955078125,0.016582846641540527,-0.2325722575187683,7.718186378479004,0.01724529266357422,-0.2676604986190796,36.305538177490234,0.014833075925707817,0.0026960521936416626,0.0016830747481435537,-2.920837879180908,-0.028166327625513077,-0.028752576559782028,0.4874444603919983,0.4996276795864105,0.6396269798278809,0.6347804665565491,-0.008154604583978653,-0.007295331452041864,0.27576637268066406,0.2751418650150299,111.71621704101562,111.71732330322266,105.40484619140625,105.39411163330078,0,0,0,0,0,0,0,0,0,0,0,0,-0.008530829101800919,-0.002623931970447302,-0.013678433373570442,0.006836938671767712,0.011801382526755333,0.007752862758934498,0.2761054039001465,0.27522680163383484,-0.004910700023174286,-0.0038907304406166077,0.014291353523731232,0.013972505927085876,2409,7,944,1,6,-251.58753967285156,16.32489013671875,-867.727783203125,36.30652618408203,416049.84375,676.6737060546875,122.52193450927734,124.16443634033203,214.2638397216797,214.2638397216797,9.026959419250488,0.9972821474075317,107.47090911865234,0,0,4.61723518371582,5.6661458015441895,0,1,255,0,0,0,2,0,58
1,600418250,7999.9951171875,799.99951171875,6435.78955078125,-1.6672099828720093,1.229870319366455,8.04546070098877,0.03887653350830078,-0.2644681930541992,40.492366790771484,-0.024479389190673828,0.0065586925484240055,0.028950007632374763,-2.9528543949127197,-0.03084319271147251,-0.0322873517870903,0.6149309277534485,0.6474539637565613,0.6689339876174927,0.6893937587738037,-0.00556975556537509,-0.004925501998513937,0.17853574454784393,0.17704524099826813,124.69005584716797,124.6661605834961,115.84011840820312,115.79875183105469,0,0,0,0,0,0,0,0,0,0,0,0,-0.017106469720602036,-0.010223251767456532,-0.01944557949900627,0.0019907380919903517,0.017990371212363243,0.011347927153110504,0.1795915961265564,0.1770564317703247,0.005762353539466858,0.008485153317451477,0.01621943712234497,0.017565466463565826,2409,7,944,1,6,-255.6669464111328,16.71068572998047,-887.1535034179688,40.493247985839844,439209.75,651.9815673828125,122.70953369140625,124.31672668457031,208.89865112304688,208.89865112304688,9.995644569396973,0.9968987107276917,127.35269165039062,0,0,5.133862018585205,6.182772636413574,0,1,255,0,0,0,2,0,51
1,600418765,7999.9951171875,799.99951171875,7153.22607421875,-9.750783920288086,-0.9119336605072021,6.531655311584473,0.8681483268737793,-0.2602202892303467,44.09871292114258,0.035572897642850876,-0.2434922754764557,0.023244677111506462,-3.031207323074341,-0.03961379826068878,-0.039663851261138916,0.43234357237815857,0.5861417055130005,0.527600884437561,0.6859389543533325,-0.011442592367529869,-0.00296668685041368,0.3873788118362427,0.2508327066898346,134.98548889160156,136.39720153808594,129.7202911376953,128.0639190673828,0,0,0,0,0,0,0,0,0,0,0,0,-0.10585368424654007,-0.10455335676670074,-0.2376207560300827,-0.22782211005687714,0.10647034645080566,0.10459543764591217,0.4544512927532196,0.3388509452342987,-0.009523700922727585,0.003352142870426178,0.006921254098415375,0.017338179051876068,2409,7,944,1,6,-259.4530334472656,17.33676528930664,-908.7081298828125,44.1080207824707,447140.8125,597.4473876953125,122.97211456298828,124.56482696533203,204.10977172851562,204.10977172851562,9.995980262756348,0.9965040683746338,149.26083374023438,0,0,5.650481224060059,6.699391841888428,0,1,255,0,0,0,2,0,55
1,600419296,7999.9951171875,799.99951171875,5970.501953125,9.419333457946777,-1.5903801918029785,6.103621482849121,-0.7285428047180176,-0.4210855960845947,46.358768463134766,0.005086604505777359,0.1759723424911499,-0.036162327975034714,-2.975519895553589,-0.0457562617957592,-0.029790302738547325,0.6236858367919922,0.4423674941062927,0.7061974406242371,0.5446982979774475,-0.0028501658234745264,-0.01049779076129198,0.19234760105609894,0.27328500151634216,143.2157440185547,142.16400146484375,133.1593475341797,134.03497314453125,0,0,0,0,0,0,0,0,0,0,0,0,0.09459637105464935,0.09654945135116577,0.18062639236450195,0.1933833658695221,0.09463929384946823,0.09711848199367523,0.26386263966560364,0.33478623628616333,0.0064953044056892395,-0.00868450477719307,0.01867096871137619,0.008046075701713562,2409,7,944,1,6,-262.1577453613281,18.211074829101562,-931.8291625976562,46.36640548706055,425798.28125,680.6065673828125,123.27217864990234,124.81526184082031,199.83131408691406,199.83131408691406,9.855006217956543,0.9962161183357239,172.44937133789062,0,0,6.167089462280273,7.216000556945801,0,1,255,0,0,0,3,0,82
1,600419812,7999.9951171875,799.99951171875,4648.5048828125,1.5262041091918945,1.748589277267456,-22.16153335571289,0.009128570556640625,0.4273996353149414,45.31086349487305,0.16626635193824768,-0.011045979335904121,-0.030252652242779732,-2.9500949382781982,-0.03833064064383507,-0.04546135291457176,0.8695112466812134,0.8255918622016907,0.5335680246353149,0.508063554763794,-0.7825363278388977,-1.9064959287643433,-0.6961110234260559,-0.7019534111022949,120.5242919921875,108.92649841308594,117.44815063476562,117.45721435546875,0,0,0,0,0,0,0,0,0,0,0,0,0.0022485528606921434,0.004853516351431608,-0.009272705763578415,0.004421059042215347,0.7825395464897156,1.9065021276474,0.6961727738380432,0.7019673585891724,0.027075588703155518,0.02339869737625122,0.007313825190067291,0.005635909736156464,2409,7,944,1,6,-266.46014404296875,19.254032135009766,-955.9024047851562,45.31288146972656,122851.3046875,249.75534057617188,124.03411102294922,125.68731689453125,196.0805206298828,196.0805206298828,9.776299476623535,0.9958608150482178,197.12530517578125,0,0,6.68371057510376,7.732621192932129,0,1,0,160,0,0,3,0,85
1,600420328,7999.9951171875,799.99951171875,4563.052734375,0.6236991882324219,-2.5822200775146484,-17.598907470703125,0.09377479553222656,0.06874680519104004,34.18811798095703,0.0030830828472971916,0.023247012868523598,-0.012194424867630005,-2.9484734535217285,-0.03717261925339699,-0.05644421651959419,0.7029805183410645,0.6636427044868469,0.38284793496131897,0.3816092014312744,-0.7409849762916565,-0.5033060312271118,-0.7192173600196838,-0.5174136757850647,95.64800262451172,98.3551025390625,84.87056732177734,87.73344421386719,0,0,0,0,0,0,0,0,0,0,0,0,0.127811998128891,0.12783004343509674,-0.020756253972649574,-0.007516908925026655,0.7519272565841675,0.5192855596542358,0.7195168137550354,0.517468273639679,0.013133786618709564,0.009840458631515503,-0.002601921558380127,-0.00268341600894928,2409,7,944,1,6,-270.3753662109375,20.193578720092773,-975.8817138671875,34.18831253051758,-42821.44921875,-89.48358154296875,126.99398803710938,128.5686492919922,195.64083862304688,195.64083862304688,-10.805234909057617,0.9958284497261047,217.64161682128906,0,0,7.200361728668213,8.249272346496582,0,1,0,20,0,0,2,42,82
1,600420843,7999.9951171875,799.99951171875,4766.43017578125,12.62653923034668,0.7523260712623596,-14.137365341186523,-0.9008798599243164,0.20388150215148926,25.971895217895508,0.019987067207694054,0.4477173089981079,-0.02813296765089035,-2.7639405727386475,-0.02081146650016308,-0.05335172638297081,0.8556541204452515,0.6838687062263489,0.564615786075592,0.3854060173034668,-0.7827720046043396,-0.9272043108940125,-0.3704395890235901,-0.8313566446304321,72.60218048095703,67.65438842773438,69.39385223388672,61.91612243652344,0,0,0,0,0,0,0,0,0,0,0,0,0.8299370408058167,0.823555588722229,0.48068493604660034,0.48126253485679626,1.1408450603485107,1.2401418685913086,0.6068636775016785,0.9606078863143921,0.0259154811501503,0.011533759534358978,0.009356431663036346,-0.0024336278438568115,2409,7,944,1,6,-274.14849853515625,20.704612731933594,-990.82666015625,25.988311767578125,235772.65625,481.0122375488281,129.82904052734375,131.28268432617188,192.95248413085938,192.95248413085938,-10.32492446899414,0.9958224892616272,232.92462158203125,0,0,7.716959476470947,8.765870094299316,0,1,0,17,0,0,1,66,65
1,600421359,7999.9951171875,799.99951171875,3409.841552734375,11.17066478729248,-0.2669922113418579,-11.809008598327637,-0.40242767333984375,0.12263798713684082,19.46217918395996,-0.00257071852684021,0.49226924777030945,-0.004561001434922218,-2.541797637939453,0.001914401538670063,-0.061988264322280884,0.7702273726463318,0.6187705993652344,0.44393250346183777,0.2822571098804474,-0.7693971991539001,-0.5798677802085876,-0.4050014317035675,-0.7646262645721436,54.80552673339844,52.63169860839844,52.0523796081543,47.60386276245117,0,0,0,0,0,0,0,0,0,0,0,0,0.9859011769294739,1.0038435459136963,0.44167983531951904,0.4483037292957306,1.25058913230896,1.159287929534912,0.5992555618286133,0.8863574862480164,0.018763631582260132,0.0060838088393211365,0.0014167800545692444,-0.009219706058502197,2409,7,944,1,6,-279.2300720214844,20.905344009399414,-1001.3740844726562,19.466726303100586,-22195.95703125,-62.06932067871094,134.17257690429688,135.17127990722656,190.5619659423828,190.5619659423828,-11.024175643920898,0.995815634727478,244.22845458984375,0,0,8.233586311340332,9.282496452331543,0,1,0,14,0,0,1,127,13
1,600421875,7999.9951171875,799.99951171875,3683.822265625,12.768569946289062,-0.42785710096359253,0.7794804573059082,0.21420764923095703,-0.047861337661743164,18.50273323059082,0.027661383152008057,0.7282420992851257,0.023164168000221252,-2.210418224334717,0.0158365610986948,-0.058327481150627136,0.5810791850090027,0.4635266065597534,0.5304339528083801,0.32762640714645386,-0.0019856698345392942,-0.003458131570369005,0.03662406653165817,0.21394111216068268,58.820980072021484,55.068660736083984,53.556678771972656,51.620113372802734,0,0,0,0,0,0,0,0,0,0,0,0,0.6681743264198303,0.7099743485450745,0.33141621947288513,0.3418095111846924,0.6681772470474243,0.7099827527999878,0.33343368768692017,0.4032425284385681,0.002928316593170166,-0.006913080811500549,0.007107637822628021,-0.006234899163246155,2409,7,944,1,6,-285.82330322265625,20.85873031616211,-1008.285888671875,18.5040340423584,44956.46875,116.59272766113281,137.2763214111328,138.63327026367188,188.08474731445312,188.08474731445312,-9.71255874633789,0.9958032965660095,253.7254180908203,0,0,8.75020694732666,9.799118041992188,0,1,86,0,0,0,1,127,-61
